station,epoch,unit,unit_id,component,group,weight,weighted_loss,weighted_grad_norm,weighted_ratio_base,weighted_ratio_dual_base
CBBT,20,batch,0,excess,temporal,2.0,9.947294893208891e-05,1.4753688828687369e-05,0.13330703649524644,0.05631689060013999
CBBT,20,batch,0,gate,temporal,0.5,0.0005759418127126992,6.489174960556909e-05,0.5863297601945986,0.24770087032624855
CBBT,20,batch,0,amp_true,temporal,0.0001,1.0157051729038358e-07,3.656451285505822e-08,0.00033037885685391805,0.00013957185177321734
CBBT,20,batch,0,amp_true,temporal,0.0003,3.047115518711507e-07,1.0969353856517464e-07,0.000991136570561754,0.000418715555319652
CBBT,20,batch,0,amp_true,temporal,0.0007,7.10993621032685e-07,2.5595158998540754e-07,0.002312651997977426,0.0009770029624125212
CBBT,20,batch,0,amp_true,temporal,0.001,1.0157051729038358e-06,3.6564512855058217e-07,0.0033037885685391804,0.0013957185177321733
CBBT,20,batch,0,amp_true,temporal,0.003,3.0471155187115074e-06,1.0969353856517465e-06,0.00991136570561754,0.00418715555319652
CBBT,20,batch,0,tail,excess,0.01,3.052514512091875e-05,0.0002362728739454433,0.2003345712257259,0.08283464423762706
CBBT,20,batch,0,tail,excess,0.025,7.631286280229688e-05,0.0005906821848636083,0.5008364280643147,0.20708661059406763
CBBT,20,batch,0,tail,excess,0.05,0.00015262572560459375,0.0011813643697272166,1.0016728561286294,0.41417322118813527
CBBT,20,batch,0,tail,excess,0.1,0.0003052514512091875,0.002362728739454433,2.003345712257259,0.8283464423762705
CBBT,20,batch,0,body,excess,1.0,0.0014267370570451021,0.0,0.0,0.0
CBBT,20,batch,0,excess,excess,2.0,9.947294893208891e-05,0.0016711457146679608,1.416955973883907,0.5858851184741568
CBBT,20,batch,0,gate,excess,0.5,0.0005759418127126992,0.0,0.0,0.0
CBBT,20,batch,0,amp_true,excess,0.0001,1.0157051729038358e-07,2.9875802527284953e-06,0.00253315414054264,0.0010474124398354263
CBBT,20,batch,0,amp_true,excess,0.0003,3.047115518711507e-07,8.962740758185485e-06,0.00759946242162792,0.003142237319506278
CBBT,20,batch,0,amp_true,excess,0.0007,7.10993621032685e-07,2.0913061769099467e-05,0.01773207898379848,0.0073318870788479824
CBBT,20,batch,0,amp_true,excess,0.001,1.0157051729038358e-06,2.9875802527284954e-05,0.0253315414054264,0.010474124398354262
CBBT,20,batch,0,amp_true,excess,0.003,3.0471155187115074e-06,8.962740758185485e-05,0.0759946242162792,0.03142237319506278
CBBT,20,batch,0,tail,full,0.01,3.052514512091875e-05,0.0011151994004462674,0.07478748312750938,0.031226709359449104
CBBT,20,batch,0,tail,full,0.025,7.631286280229688e-05,0.0027879985011156684,0.18696870781877345,0.07806677339862277
CBBT,20,batch,0,tail,full,0.05,0.00015262572560459375,0.005575997002231337,0.3739374156375469,0.15613354679724553
CBBT,20,batch,0,tail,full,0.1,0.0003052514512091875,0.011151994004462673,0.7478748312750938,0.31226709359449106
CBBT,20,batch,0,body,full,1.0,0.0014267370570451021,0.014388436864486726,0.9649171070244693,0.40289076188914125
CBBT,20,batch,0,excess,full,2.0,9.947294893208891e-05,0.0026562468143211285,0.1781331784513576,0.074377593123325
CBBT,20,batch,0,gate,full,0.5,0.0005759418127126992,0.012562827509847276,0.8424881236938783,0.35177185642846326
CBBT,20,batch,0,amp_true,full,0.0001,1.0157051729038358e-07,5.727239454341391e-06,0.0003840800343753417,0.0001603684881834776
CBBT,20,batch,0,amp_true,full,0.0003,3.047115518711507e-07,1.718171836302417e-05,0.001152240103126025,0.0004811054645504327
CBBT,20,batch,0,amp_true,full,0.0007,7.10993621032685e-07,4.0090676180389734e-05,0.0026885602406273917,0.001122579417284343
CBBT,20,batch,0,amp_true,full,0.001,1.0157051729038358e-06,5.727239454341391e-05,0.003840800343753417,0.0016036848818347757
CBBT,20,batch,0,amp_true,full,0.003,3.0471155187115074e-06,0.00017181718363024173,0.01152240103126025,0.0048110546455043274
CBBT,20,batch,1,tail,shared,0.01,1.2392887147143483e-05,0.0005618143964109642,0.06611477454659982,0.033609327097443284
CBBT,20,batch,1,tail,shared,0.025,3.098221786785871e-05,0.0014045359910274105,0.16528693636649958,0.08402331774360822
CBBT,20,batch,1,tail,shared,0.05,6.196443573571742e-05,0.002809071982054821,0.33057387273299915,0.16804663548721643
CBBT,20,batch,1,tail,shared,0.1,0.00012392887147143485,0.005618143964109642,0.6611477454659983,0.33609327097443287
CBBT,20,batch,1,body,shared,1.0,0.0015382387209683657,0.00857031924147594,1.008562130237911,0.5127007505617126
CBBT,20,batch,1,excess,shared,2.0,5.5816490203142166e-05,0.001683885578835245,0.19816102278291547,0.10073480063038999
CBBT,20,batch,1,gate,shared,0.5,0.0002011787728406489,0.0038737011618727364,0.4558602994409128,0.2317357658665119
CBBT,20,batch,1,amp_true,shared,0.0001,7.08041712641716e-08,3.962789787249644e-06,0.0004663443212443558,0.00023706529955251559
CBBT,20,batch,1,amp_true,shared,0.0003,2.1241251379251477e-07,1.188836936174893e-05,0.0013990329637330672,0.0007111958986575467
CBBT,20,batch,1,amp_true,shared,0.0007,4.956291988492012e-07,2.7739528510747505e-05,0.0032644102487104903,0.001659457096867609
CBBT,20,batch,1,amp_true,shared,0.001,7.08041712641716e-07,3.962789787249644e-05,0.004663443212443558,0.002370652995525156
CBBT,20,batch,1,amp_true,shared,0.003,2.124125137925148e-06,0.00011888369361748931,0.013990329637330674,0.007111958986575468
CBBT,20,batch,1,tail,temporal,0.01,1.2392887147143483e-05,4.000974223609671e-06,0.10250476122003904,0.040273524157145725
CBBT,20,batch,1,tail,temporal,0.025,3.098221786785871e-05,1.000243555902418e-05,0.2562619030500976,0.10068381039286432
CBBT,20,batch,1,tail,temporal,0.05,6.196443573571742e-05,2.000487111804836e-05,0.5125238061001952,0.20136762078572865
CBBT,20,batch,1,tail,temporal,0.1,0.00012392887147143485,4.000974223609672e-05,1.0250476122003904,0.4027352415714573
CBBT,20,batch,1,body,temporal,1.0,0.0015382387209683657,2.9519690552466422e-05,0.7562930082163949,0.29714312168290696
CBBT,20,batch,1,excess,temporal,2.0,5.5816490203142166e-05,6.770131690693353e-06,0.1734504382176805,0.068147667781325
CBBT,20,batch,1,gate,temporal,0.5,0.0002011787728406489,2.839790585463405e-05,0.7275529398817734,0.2858513160869917
CBBT,20,batch,1,amp_true,temporal,0.0001,7.08041712641716e-08,2.634590614161359e-08,0.0006749808089828687,0.00026519603180019945
CBBT,20,batch,1,amp_true,temporal,0.0003,2.1241251379251477e-07,7.903771842484075e-08,0.002024942426948606,0.0007955880954005983
CBBT,20,batch,1,amp_true,temporal,0.0007,4.956291988492012e-07,1.844213429912951e-07,0.004724865662880081,0.001856372222601396
CBBT,20,batch,1,amp_true,temporal,0.001,7.08041712641716e-07,2.634590614161359e-07,0.0067498080898286865,0.0026519603180019946
CBBT,20,batch,1,amp_true,temporal,0.003,2.124125137925148e-06,7.903771842484076e-07,0.02024942426948606,0.007955880954005984
CBBT,20,batch,1,tail,excess,0.01,1.2392887147143483e-05,6.908490817075265e-05,0.20330029560185903,0.10505783783339738
CBBT,20,batch,1,tail,excess,0.025,3.098221786785871e-05,0.00017271227042688162,0.5082507390046476,0.26264459458349343
CBBT,20,batch,1,tail,excess,0.05,6.196443573571742e-05,0.00034542454085376324,1.0165014780092951,0.5252891891669869
CBBT,20,batch,1,tail,excess,0.1,0.00012392887147143485,0.0006908490817075265,2.0330029560185903,1.0505783783339737
CBBT,20,batch,1,body,excess,1.0,0.0015382387209683657,0.0,0.0,0.0
CBBT,20,batch,1,excess,excess,2.0,5.5816490203142166e-05,0.00032119185674238675,0.9451905075887689,0.48843839982601284
CBBT,20,batch,1,gate,excess,0.5,0.0002011787728406489,0.0,0.0,0.0
CBBT,20,batch,1,amp_true,excess,0.0001,7.08041712641716e-08,1.3652972412682464e-06,0.004017741936461681,0.0020762157751302917
CBBT,20,batch,1,amp_true,excess,0.0003,2.1241251379251477e-07,4.095891723804739e-06,0.012053225809385042,0.006228647325390874
CBBT,20,batch,1,amp_true,excess,0.0007,4.956291988492012e-07,9.557080688877724e-06,0.028124193555231766,0.014533510425912041
CBBT,20,batch,1,amp_true,excess,0.001,7.08041712641716e-07,1.3652972412682464e-05,0.04017741936461681,0.020762157751302916
CBBT,20,batch,1,amp_true,excess,0.003,2.124125137925148e-06,4.0958917238047393e-05,0.12053225809385043,0.06228647325390875
CBBT,20,batch,1,tail,full,0.01,1.2392887147143483e-05,0.0005743901438863716,0.06312377859642875,0.03197712825639655
CBBT,20,batch,1,tail,full,0.025,3.098221786785871e-05,0.0014359753597159288,0.15780944649107187,0.07994282064099138
CBBT,20,batch,1,tail,full,0.05,6.196443573571742e-05,0.0028719507194318577,0.31561889298214374,0.15988564128198277
CBBT,20,batch,1,tail,full,0.1,0.00012392887147143485,0.005743901438863715,0.6312377859642875,0.31977128256396553
CBBT,20,batch,1,body,full,1.0,0.0015382387209683657,0.009156076305685015,1.0062257155415328,0.5097319817698043
CBBT,20,batch,1,excess,full,2.0,5.5816490203142166e-05,0.0017142446883239657,0.18839042298621428,0.09543447575630067
CBBT,20,batch,1,gate,full,0.5,0.0002011787728406489,0.003989698770225423,0.43845609907953914,0.2221122883771561
CBBT,20,batch,1,amp_true,full,0.0001,7.08041712641716e-08,4.1913887262988105e-06,0.0004606212289443346,0.000233340659305926
CBBT,20,batch,1,amp_true,full,0.0003,2.1241251379251477e-07,1.257416617889643e-05,0.0013818636868330036,0.0007000219779177779
CBBT,20,batch,1,amp_true,full,0.0007,4.956291988492012e-07,2.9339721084091676e-05,0.003224348602610342,0.001633384615141482
CBBT,20,batch,1,amp_true,full,0.001,7.08041712641716e-07,4.191388726298811e-05,0.004606212289443346,0.0023334065930592602
CBBT,20,batch,1,amp_true,full,0.003,2.124125137925148e-06,0.00012574166178896433,0.013818636868330039,0.00700021977917778
CBBT,20,batch,2,tail,shared,0.01,2.2073350846767427e-05,0.001156615415831988,0.10185413257760612,0.034999618380894104
CBBT,20,batch,2,tail,shared,0.025,5.518337711691857e-05,0.00289153853957997,0.2546353314440153,0.08749904595223526
CBBT,20,batch,2,tail,shared,0.05,0.00011036675423383714,0.00578307707915994,0.5092706628880306,0.17499809190447052
CBBT,20,batch,2,tail,shared,0.1,0.00022073350846767427,0.01156615415831988,1.0185413257760612,0.34999618380894104
CBBT,20,batch,2,body,shared,1.0,0.0012888072524219751,0.009661698042035219,0.8508306735565787,0.2923666239909304
CBBT,20,batch,2,excess,shared,2.0,6.842715083621442e-05,0.00332404690440226,0.29272298247177264,0.10058691207274319
CBBT,20,batch,2,gate,shared,0.5,0.0006020619766786695,0.012715845808684277,1.1197857361277495,0.3847862864374014
CBBT,20,batch,2,amp_true,shared,0.0001,9.173866128548981e-08,5.0164047748063395e-06,0.00044175579021530313,0.0001517982990361775
CBBT,20,batch,2,amp_true,shared,0.0003,2.7521598385646936e-07,1.5049214324419016e-05,0.0013252673706459091,0.00045539489710853245
CBBT,20,batch,2,amp_true,shared,0.0007,6.421706289984286e-07,3.511483342364438e-05,0.0030922905315071214,0.0010625880932532425
CBBT,20,batch,2,amp_true,shared,0.001,9.17386612854898e-07,5.016404774806339e-05,0.004417557902153031,0.001517982990361775
CBBT,20,batch,2,amp_true,shared,0.003,2.752159838564694e-06,0.00015049214324419017,0.013252673706459092,0.004553948971085325
CBBT,20,batch,2,tail,temporal,0.01,2.2073350846767427e-05,7.246298379780243e-06,0.08115908930680434,0.029586155465861134
CBBT,20,batch,2,tail,temporal,0.025,5.518337711691857e-05,1.8115745949450608e-05,0.20289772326701083,0.07396538866465284
CBBT,20,batch,2,tail,temporal,0.05,0.00011036675423383714,3.6231491898901215e-05,0.40579544653402166,0.14793077732930568
CBBT,20,batch,2,tail,temporal,0.1,0.00022073350846767427,7.246298379780243e-05,0.8115908930680433,0.29586155465861136
CBBT,20,batch,2,body,temporal,1.0,0.0012888072524219751,7.536691080852819e-05,0.8441150949780234,0.3077180959570737
CBBT,20,batch,2,excess,temporal,2.0,6.842715083621442e-05,1.5202376603590814e-05,0.17026776649016725,0.06207029493837213
CBBT,20,batch,2,gate,temporal,0.5,0.0006020619766786695,7.160541909134155e-05,0.8019861035672097,0.2923601748647314
CBBT,20,batch,2,amp_true,temporal,0.0001,9.173866128548981e-08,2.470839832311492e-08,0.00027673592792277384,0.00010088275085938017
CBBT,20,batch,2,amp_true,temporal,0.0003,2.7521598385646936e-07,7.412519496934474e-08,0.0008302077837683214,0.00030264825257814046
CBBT,20,batch,2,amp_true,temporal,0.0007,6.421706289984286e-07,1.7295878826180442e-07,0.0019371514954594168,0.0007061792560156612
CBBT,20,batch,2,amp_true,temporal,0.001,9.17386612854898e-07,2.4708398323114916e-07,0.002767359279227738,0.0010088275085938017
CBBT,20,batch,2,amp_true,temporal,0.003,2.752159838564694e-06,7.412519496934475e-07,0.008302077837683214,0.003026482525781405
CBBT,20,batch,2,tail,excess,0.01,2.2073350846767427e-05,0.00013121751034085298,0.20173070464095866,0.08000405489679396
CBBT,20,batch,2,tail,excess,0.025,5.518337711691857e-05,0.0003280437758521324,0.5043267616023966,0.2000101372419849
CBBT,20,batch,2,tail,excess,0.05,0.00011036675423383714,0.0006560875517042648,1.0086535232047933,0.4000202744839698
CBBT,20,batch,2,tail,excess,0.1,0.00022073350846767427,0.0013121751034085296,2.0173070464095866,0.8000405489679396
CBBT,20,batch,2,body,excess,1.0,0.0012888072524219751,0.0,0.0,0.0
CBBT,20,batch,2,excess,excess,2.0,6.842715083621442e-05,0.0009906037275835622,1.5229307999084634,0.6039766704664402
CBBT,20,batch,2,gate,excess,0.5,0.0006020619766786695,0.0,0.0,0.0
CBBT,20,batch,2,amp_true,excess,0.0001,9.173866128548981e-08,1.4039742517912644e-06,0.002158436891356229,0.0008560110066272382
CBBT,20,batch,2,amp_true,excess,0.0003,2.7521598385646936e-07,4.211922755373793e-06,0.006475310674068685,0.0025680330198817143
CBBT,20,batch,2,amp_true,excess,0.0007,6.421706289984286e-07,9.82781976253885e-06,0.0151090582394936,0.005992077046390667
CBBT,20,batch,2,amp_true,excess,0.001,9.17386612854898e-07,1.4039742517912645e-05,0.021584368913562288,0.008560110066272381
CBBT,20,batch,2,amp_true,excess,0.003,2.752159838564694e-06,4.211922755373793e-05,0.06475310674068686,0.025680330198817145
CBBT,20,batch,2,tail,full,0.01,2.2073350846767427e-05,0.0011900257195267487,0.09420027345231571,0.034064026825104635
CBBT,20,batch,2,tail,full,0.025,5.518337711691857e-05,0.0029750642988168718,0.23550068363078927,0.0851600670627616
CBBT,20,batch,2,tail,full,0.05,0.00011036675423383714,0.0059501285976337435,0.47100136726157854,0.1703201341255232
CBBT,20,batch,2,tail,full,0.1,0.00022073350846767427,0.011900257195267487,0.9420027345231571,0.3406402682510464
CBBT,20,batch,2,body,full,1.0,0.0012888072524219751,0.01110088970213329,0.878726256371005,0.3177586823471143
CBBT,20,batch,2,excess,full,2.0,6.842715083621442e-05,0.003468513163845381,0.2745611990950314,0.0992848503336922
CBBT,20,batch,2,gate,full,0.5,0.0006020619766786695,0.01290523695529319,1.021555106085439,0.36940742592039233
CBBT,20,batch,2,amp_true,full,0.0001,9.173866128548981e-08,5.209170813516551e-06,0.00041234849553354653,0.0001491105035937767
CBBT,20,batch,2,amp_true,full,0.0003,2.7521598385646936e-07,1.562751244054965e-05,0.0012370454866006395,0.00044733151078133
CBBT,20,batch,2,amp_true,full,0.0007,6.421706289984286e-07,3.6464195694615855e-05,0.002886439468734826,0.0010437735251564368
CBBT,20,batch,2,amp_true,full,0.001,9.17386612854898e-07,5.209170813516551e-05,0.004123484955335465,0.0014911050359377668
CBBT,20,batch,2,amp_true,full,0.003,2.752159838564694e-06,0.00015627512440549653,0.012370454866006396,0.004473315107813301
CBBT,20,batch,3,tail,shared,0.01,4.327422007918358e-05,0.0012669399703841146,0.09034977247461058,0.04335055429563255
CBBT,20,batch,3,tail,shared,0.025,0.00010818555019795895,0.003167349925960286,0.22587443118652645,0.10837638573908137
CBBT,20,batch,3,tail,shared,0.05,0.0002163711003959179,0.006334699851920572,0.4517488623730529,0.21675277147816274
CBBT,20,batch,3,tail,shared,0.1,0.0004327422007918358,0.012669399703841145,0.9034977247461058,0.4335055429563255
CBBT,20,batch,3,body,shared,1.0,0.0013820366002619267,0.012061820305993533,0.8601691838215113,0.4127161572782376
CBBT,20,batch,3,excess,shared,2.0,0.00019542753580026329,0.004594770212128887,0.3276685975209235,0.15721805311459128
CBBT,20,batch,3,gate,shared,0.5,0.00023849215358495712,0.003982775297746475,0.2840251711845473,0.13627758285968078
CBBT,20,batch,3,amp_true,shared,0.0001,2.4139699526131155e-07,7.044218639517491e-06,0.0005023470458105899,0.0002410301906491487
CBBT,20,batch,3,amp_true,shared,0.0003,7.241909857839345e-07,2.113265591855247e-05,0.0015070411374317695,0.000723090571947446
CBBT,20,batch,3,amp_true,shared,0.0007,1.6897789668291807e-06,4.930953047662244e-05,0.003516429320674129,0.0016872113345440408
CBBT,20,batch,3,amp_true,shared,0.001,2.4139699526131154e-06,7.044218639517492e-05,0.005023470458105899,0.002410301906491487
CBBT,20,batch,3,amp_true,shared,0.003,7.241909857839346e-06,0.00021132655918552472,0.015070411374317695,0.00723090571947446
CBBT,20,batch,3,tail,temporal,0.01,4.327422007918358e-05,8.814500077352258e-06,0.08483358726247969,0.04131934176118361
CBBT,20,batch,3,tail,temporal,0.025,0.00010818555019795895,2.2036250193380645e-05,0.21208396815619923,0.10329835440295904
CBBT,20,batch,3,tail,temporal,0.05,0.0002163711003959179,4.407250038676129e-05,0.42416793631239846,0.20659670880591807
CBBT,20,batch,3,tail,temporal,0.1,0.0004327422007918358,8.814500077352258e-05,0.8483358726247969,0.41319341761183614
CBBT,20,batch,3,body,temporal,1.0,0.0013820366002619267,7.939555108585632e-05,0.7641283512607185,0.37217900968235557
CBBT,20,batch,3,excess,temporal,2.0,0.00019542753580026329,2.4342268118677923e-05,0.23427782727217905,0.11410817253519683
CBBT,20,batch,3,gate,temporal,0.5,0.00023849215358495712,1.996365398603362e-05,0.19213663482216023,0.09358273692349
CBBT,20,batch,3,amp_true,temporal,0.0001,2.4139699526131155e-07,4.6486347956869554e-08,0.00044739958265423114,0.00021791199519010808
CBBT,20,batch,3,amp_true,temporal,0.0003,7.241909857839345e-07,1.3945904387060863e-07,0.0013421987479626933,0.0006537359855703242
CBBT,20,batch,3,amp_true,temporal,0.0007,1.6897789668291807e-06,3.2540443569808685e-07,0.003131797078579618,0.0015253839663307565
CBBT,20,batch,3,amp_true,temporal,0.001,2.4139699526131154e-06,4.648634795686955e-07,0.004473995826542312,0.0021791199519010807
CBBT,20,batch,3,amp_true,temporal,0.003,7.241909857839346e-06,1.3945904387060864e-06,0.013421987479626935,0.006537359855703242
CBBT,20,batch,3,tail,excess,0.01,4.327422007918358e-05,0.00010053419574589447,0.20017992298435627,0.09335774714360282
CBBT,20,batch,3,tail,excess,0.025,0.00010818555019795895,0.00025133548936473617,0.5004498074608906,0.23339436785900705
CBBT,20,batch,3,tail,excess,0.05,0.0002163711003959179,0.0005026709787294723,1.0008996149217813,0.4667887357180141
CBBT,20,batch,3,tail,excess,0.1,0.0004327422007918358,0.0010053419574589447,2.0017992298435625,0.9335774714360282
CBBT,20,batch,3,body,excess,1.0,0.0013820366002619267,0.0,0.0,0.0
CBBT,20,batch,3,excess,excess,2.0,0.00019542753580026329,0.0005861280487108408,1.1670762050602925,0.5442883763015988
CBBT,20,batch,3,gate,excess,0.5,0.00023849215358495712,0.0,0.0,0.0
CBBT,20,batch,3,amp_true,excess,0.0001,2.4139699526131155e-07,2.6999661539853195e-06,0.005376071422814575,0.002507234037432888
CBBT,20,batch,3,amp_true,excess,0.0003,7.241909857839345e-07,8.099898461955958e-06,0.01612821426844372,0.0075217021122986625
CBBT,20,batch,3,amp_true,excess,0.0007,1.6897789668291807e-06,1.8899763077897236e-05,0.03763249995970202,0.017550638262030214
CBBT,20,batch,3,amp_true,excess,0.001,2.4139699526131154e-06,2.6999661539853195e-05,0.053760714228145746,0.02507234037432888
CBBT,20,batch,3,amp_true,excess,0.003,7.241909857839346e-06,8.099898461955959e-05,0.16128214268443725,0.07521702112298663
CBBT,20,batch,3,tail,full,0.01,4.327422007918358e-05,0.0012916618071998375,0.08624627762186084,0.04170061918229369
CBBT,20,batch,3,tail,full,0.025,0.00010818555019795895,0.0032291545179995943,0.21561569405465209,0.10425154795573421
CBBT,20,batch,3,tail,full,0.05,0.0002163711003959179,0.006458309035999189,0.43123138810930417,0.20850309591146843
CBBT,20,batch,3,tail,full,0.1,0.0004327422007918358,0.012916618071998377,0.8624627762186083,0.41700619182293686
CBBT,20,batch,3,body,full,1.0,0.0013820366002619267,0.01303242629476339,0.8701954722508141,0.42074499912433977
CBBT,20,batch,3,excess,full,2.0,0.00019542753580026329,0.004632003820351676,0.3092861345042183,0.14954179668914733
CBBT,20,batch,3,gate,full,0.5,0.00023849215358495712,0.004047043527706499,0.2702274215222098,0.13065666262046952
CBBT,20,batch,3,amp_true,full,0.0001,2.4139699526131155e-07,7.543926926607384e-06,0.0005037197913916097,0.00024355169608017595
CBBT,20,batch,3,amp_true,full,0.0003,7.241909857839345e-07,2.2631780779822148e-05,0.001511159374174829,0.0007306550882405277
CBBT,20,batch,3,amp_true,full,0.0007,1.6897789668291807e-06,5.2807488486251684e-05,0.0035260385397412673,0.0017048618725612314
CBBT,20,batch,3,amp_true,full,0.001,2.4139699526131154e-06,7.543926926607383e-05,0.005037197913916097,0.0024355169608017593
CBBT,20,batch,3,amp_true,full,0.003,7.241909857839346e-06,0.0002263178077982215,0.015111593741748289,0.007306550882405278
CBBT,20,accum4,0,tail,shared,0.01,2.706640079850331e-05,0.000989732151496457,0.09779454748483524,0.03969544118782955
CBBT,20,accum4,0,tail,shared,0.025,6.766600199625827e-05,0.0024743303787411425,0.2444863687120881,0.09923860296957387
CBBT,20,accum4,0,tail,shared,0.05,0.00013533200399251655,0.004948660757482285,0.4889727374241762,0.19847720593914775
CBBT,20,accum4,0,tail,shared,0.1,0.0002706640079850331,0.00989732151496457,0.9779454748483524,0.3969544118782955
CBBT,20,accum4,0,body,shared,1.0,0.0014089549076743424,0.009025907144908502,0.8918418013821874,0.362004372289818
CBBT,20,accum4,0,excess,shared,2.0,0.0001047860314429272,0.0025264460251590852,0.24963586905985025,0.10132881856398622
CBBT,20,accum4,0,gate,shared,0.5,0.00040441867895424366,0.00763840108977367,0.7547435707253191,0.3063553111513214
CBBT,20,accum4,0,amp_true,shared,0.0001,1.2637758627533913e-07,4.976164369869414e-06,0.0004916903447319016,0.00019958030037365247
CBBT,20,accum4,0,amp_true,shared,0.0003,3.7913275882601735e-07,1.4928493109608239e-05,0.0014750710341957048,0.0005987409011209573
CBBT,20,accum4,0,amp_true,shared,0.0007,8.846431039273739e-07,3.483315058908589e-05,0.0034418324131233113,0.0013970621026155672
CBBT,20,accum4,0,amp_true,shared,0.001,1.2637758627533913e-06,4.976164369869413e-05,0.004916903447319016,0.0019958030037365245
CBBT,20,accum4,0,amp_true,shared,0.003,3.791327588260174e-06,0.00014928493109608239,0.014750710341957048,0.005987409011209574
CBBT,20,accum4,0,tail,temporal,0.01,2.706640079850331e-05,6.9366441076749944e-06,0.08761845432169438,0.03592860339051179
CBBT,20,accum4,0,tail,temporal,0.025,6.766600199625827e-05,1.7341610269187485e-05,0.21904613580423593,0.0898215084762795
CBBT,20,accum4,0,tail,temporal,0.05,0.00013533200399251655,3.468322053837497e-05,0.43809227160847186,0.179643016952559
CBBT,20,accum4,0,tail,temporal,0.1,0.0002706640079850331,6.936644107674994e-05,0.8761845432169437,0.359286033905118
CBBT,20,accum4,0,body,temporal,1.0,0.0014089549076743424,6.487439557122324e-05,0.8194444138651318,0.3360193189237874
CBBT,20,accum4,0,excess,temporal,2.0,0.0001047860314429272,1.4977367171192477e-05,0.18918280093055317,0.07757582435755239
CBBT,20,accum4,0,gate,temporal,0.5,0.00040441867895424366,4.5715192841434355e-05,0.577439821563401,0.2367835234192492
CBBT,20,accum4,0,amp_true,temporal,0.0001,1.2637758627533913e-07,3.338074728483293e-08,0.00042164041225123107,0.00017289680881114885
CBBT,20,accum4,0,amp_true,temporal,0.0003,3.7913275882601735e-07,1.0014224185449877e-07,0.001264921236753693,0.0005186904264334464
CBBT,20,accum4,0,amp_true,temporal,0.0007,8.846431039273739e-07,2.336652309938305e-07,0.002951482885758617,0.0012102776616780418
CBBT,20,accum4,0,amp_true,temporal,0.001,1.2637758627533913e-06,3.3380747284832926e-07,0.00421640412251231,0.0017289680881114884
CBBT,20,accum4,0,amp_true,temporal,0.003,3.791327588260174e-06,1.0014224185449878e-06,0.012649212367536931,0.005186904264334465
CBBT,20,accum4,0,tail,excess,0.01,2.706640079850331e-05,0.0001321351599409158,0.20100683505465428,0.08732917783550798
CBBT,20,accum4,0,tail,excess,0.025,6.766600199625827e-05,0.0003303378998522895,0.5025170876366357,0.21832294458876997
CBBT,20,accum4,0,tail,excess,0.05,0.00013533200399251655,0.000660675799704579,1.0050341752732714,0.43664588917753994
CBBT,20,accum4,0,tail,excess,0.1,0.0002706640079850331,0.001321351599409158,2.010068350546543,0.8732917783550799
CBBT,20,accum4,0,body,excess,1.0,0.0014089549076743424,0.0,0.0,0.0
CBBT,20,accum4,0,excess,excess,2.0,0.0001047860314429272,0.0008557397167711612,1.3017695833240097,0.565565182955331
CBBT,20,accum4,0,gate,excess,0.5,0.00040441867895424366,0.0,0.0,0.0
CBBT,20,accum4,0,amp_true,excess,0.0001,1.2637758627533913e-07,2.101438041123108e-06,0.0031967525516939316,0.001388857110292226
CBBT,20,accum4,0,amp_true,excess,0.0003,3.7913275882601735e-07,6.304314123369324e-06,0.009590257655081794,0.004166571330876678
CBBT,20,accum4,0,amp_true,excess,0.0007,8.846431039273739e-07,1.4710066287861755e-05,0.02237726786185752,0.009721999772045582
CBBT,20,accum4,0,amp_true,excess,0.001,1.2637758627533913e-06,2.101438041123108e-05,0.031967525516939314,0.01388857110292226
CBBT,20,accum4,0,amp_true,excess,0.003,3.791327588260174e-06,6.304314123369324e-05,0.09590257655081795,0.04166571330876678
CBBT,20,accum4,0,tail,full,0.01,2.706640079850331e-05,0.0010197763423228272,0.0924812573687851,0.03855667813082114
CBBT,20,accum4,0,tail,full,0.025,6.766600199625827e-05,0.002549440855807068,0.23120314342196277,0.09639169532705286
CBBT,20,accum4,0,tail,full,0.05,0.00013533200399251655,0.005098881711614136,0.46240628684392554,0.1927833906541057
CBBT,20,accum4,0,tail,full,0.1,0.0002706640079850331,0.010197763423228272,0.9248125736878511,0.3855667813082114
CBBT,20,accum4,0,body,full,1.0,0.0014089549076743424,0.009965022718406527,0.9037058347594064,0.37676709840586803
CBBT,20,accum4,0,excess,full,2.0,0.0001047860314429272,0.002667436968496487,0.2419039494842903,0.10085300507590542
CBBT,20,accum4,0,gate,full,0.5,0.00040441867895424366,0.007768351947689577,0.7044946288606416,0.2937132714529927
CBBT,20,accum4,0,amp_true,full,0.0001,1.2637758627533913e-07,5.401689890824646e-06,0.0004898672898038032,0.00020423225156276917
CBBT,20,accum4,0,amp_true,full,0.0003,3.7913275882601735e-07,1.6205069672473935e-05,0.0014696018694114095,0.0006126967546883074
CBBT,20,accum4,0,amp_true,full,0.0007,8.846431039273739e-07,3.781182923577252e-05,0.0034290710286266225,0.0014296257609393841
CBBT,20,accum4,0,amp_true,full,0.001,1.2637758627533913e-06,5.401689890824646e-05,0.004898672898038032,0.0020423225156276916
CBBT,20,accum4,0,amp_true,full,0.003,3.791327588260174e-06,0.00016205069672473938,0.014696018694114096,0.006126967546883075
CBBT,20,batch,4,tail,shared,0.01,1.678170985542238e-05,0.0006498771989151001,0.03315609359193733,0.016713337464134698
